 -10.151   -0.516   13.102
   0.000   -0.416    1.102
  10.151   -0.316  -10.898
  20.302   -0.216  -22.898
  30.452   -0.116  -34.898
  40.603   -0.016  -46.898
  50.754    0.084  -58.898
  60.904    0.284  -70.898
  71.055    0.384  -83.898
 -71.055   -0.816   82.102
 -60.904   -0.916   71.102
 -50.754   -0.916   59.102
 -40.603   -0.816   48.102
 -30.452   -0.716   36.102
 -20.302   -0.616   25.102
 -10.151   -0.516   13.102
   0.000   -0.416    1.102
  10.151   -0.316  -10.898
  20.302   -0.216  -22.898
  30.452   -0.116  -34.898
  40.603   -0.016  -46.898
  50.754    0.084  -58.898
  60.904    0.184  -70.898
  71.055    0.384  -83.898
 -71.055   -1.316   82.102
 -60.904   -1.216   71.102
 -50.754   -1.116   59.102
 -40.603   -1.016   48.102
 -30.452   -0.916   36.102
 -20.302   -0.816   25.102
 -10.151   -0.716   13.102
   0.000   -0.616    1.102
  10.151   -0.516  -10.898
  20.302   -0.416  -22.898
  30.452   -0.316  -34.898
  40.603   -0.316  -46.898
  50.754   -0.116  -58.898
  60.904   -0.016  -70.898
  71.055    0.084  -83.898
 -50.907   -1.216   59.102
 -40.726   -1.016   48.102
 -30.545   -0.916   36.102
 -20.363   -0.916   25.102
 -10.182   -0.716   13.102
   0.000   -0.616    1.102
  10.182   -0.516  -10.898
  20.363   -0.416  -22.898
  30.545   -0.416  -34.898
  40.726   -0.216  -46.898
  50.907   -0.116  -58.898
  61.088   -0.016  -70.898
  71.269   -0.016  -83.898
 -71.269   -0.916   82.102
 -61.088   -1.016   71.102
 -50.907   -1.016   59.102
 -40.726   -0.916   48.102
 -30.545   -0.816   36.102
 -20.363   -0.716   25.102
 -10.182   -0.616   13.102
   0.000   -0.416    1.102
  10.182   -0.316  -10.898
  20.363   -0.216  -22.898
  30.545   -0.116  -34.898
  40.726   -0.016  -46.898
  50.907    0.084  -58.898
  61.088    0.184  -70.898
  71.269    0.384  -83.898
 -71.269   -0.816   82.102
 -61.088   -0.916   71.102
 -50.907   -0.916   59.102
 -40.726   -0.816   48.102
 -30.545   -0.716   36.102
 -20.363   -0.616   25.102
 -10.182   -0.516   13.102
   0.000   -0.416    1.102
  10.182   -0.316  -10.898
  20.363   -0.116  -22.898
  30.545   -0.016  -34.898
  40.726    0.084  -46.898
  50.907    0.184  -58.898
  61.088    0.284  -70.898
  71.269    0.484  -83.898
 -71.269   -0.916   82.102
 -61.088   -1.016   71.102
 -50.907   -0.916   59.102
 -40.726   -0.816   48.102
 -30.545   -0.716   36.102
 -20.363   -0.616   25.102
 -10.182   -0.516   13.102
   0.000   -0.416    1.102
  10.182   -0.316  -10.898
  20.363   -0.216  -22.898
  30.545   -0.116  -34.898
  40.726   -0.016  -46.898
  50.907    0.084  -58.898
  61.088    0.284  -70.898
  71.269    0.484  -83.898
 -71.269   -1.316   82.102
 -61.088   -1.316   71.102
 -50.907   -1.216   59.102
 -40.726   -1.016   48.102
 -30.545   -0.916   36.102
 -20.363   -0.816   25.102
 -10.182   -0.716   13.102
   0.000   -0.616    1.102
  10.182   -0.516  -10.898
  20.363   -0.416  -22.898
  30.545   -0.316  -34.898
  40.726   -0.216  -46.898
  50.907   -0.116  -58.898
  61.088   -0.016  -70.898
  71.269    0.184  -83.898
 -70.210   -0.616   82.102
 -60.180   -0.816   70.102
 -50.150   -0.816   59.102
 -40.120   -0.816   47.102
 -30.090   -0.716   36.102
 -20.060   -0.716   24.102
 -10.030   -0.616   13.102
   0.000   -0.616    1.102
  10.030   -0.516  -10.898
  20.060   -0.516  -22.898
  30.090   -0.416  -34.898
  40.120   -0.416  -46.898
  50.150   -0.316  -58.898
  60.180   -0.216  -70.898
  70.210   -0.116  -83.898
 -70.210   -0.416   82.102
 -60.180   -0.516   71.102
 -50.150   -0.616   59.102
 -40.120   -0.616   48.102
 -30.090   -0.516   36.102
 -20.060   -0.516   24.102
 -10.030   -0.516   13.102
   0.000   -0.416    1.102
  10.030   -0.316  -10.898
  20.060   -0.316  -22.898
  30.090   -0.216  -33.898
  40.120   -0.216  -45.898
  50.150   -0.116  -58.898
  60.180   -0.016  -70.898
  70.210    0.084  -84.898
 -70.210   -0.316   82.102
 -60.180   -0.516   71.102
 -50.150   -0.516   59.102
 -40.120   -0.516   48.102
 -30.090   -0.516   36.102
 -20.060   -0.416   25.102
 -10.030   -0.416   13.102
   0.000   -0.416    1.102
  10.030   -0.316  -10.898
  20.060   -0.316  -21.898
  30.090   -0.216  -33.898
  40.120   -0.216  -45.898
  50.150   -0.116  -57.898
  60.180   -0.016  -70.898
  70.210    0.184  -83.898
 -70.210   -0.516   82.102
 -60.180   -0.616   71.102
 -50.150   -0.716   59.102
 -40.120   -0.616   48.102
 -30.090   -0.616   36.102
 -20.060   -0.516   25.102
 -10.030   -0.516   13.102
   0.000   -0.416    1.102
  10.030   -0.416  -10.898
  20.060   -0.316  -21.898
  30.090   -0.316  -33.898
  40.120   -0.216  -45.898
  50.150   -0.216  -57.898
  60.180   -0.116  -70.898
  70.210    0.084  -83.898
 -50.150   -0.916   59.102
 -40.120   -0.816   48.102
 -30.090   -0.716   36.102
 -20.060   -0.716   25.102
 -10.030   -0.616   13.102
   0.000   -0.716    1.102
  10.030   -0.616  -10.898
  20.060   -0.516  -22.898
  30.090   -0.516  -34.898
  40.120   -0.516  -46.898
  50.150   -0.416  -58.898
  60.180   -0.316  -70.898
  70.210   -0.316  -82.898
 -70.002   -0.516   82.102
 -60.002   -0.716   70.102
 -50.001   -0.716   59.102
 -40.001   -0.716   47.102
 -30.000   -0.716   36.102
 -20.000   -0.716   24.102
 -10.000   -0.616   13.102
   0.000   -0.616    1.102
  10.000   -0.516  -10.898
  20.000   -0.516  -21.898
  30.000   -0.516  -34.898
  40.001   -0.416  -45.898
  50.001   -0.316  -58.898
  60.002   -0.316  -70.898
  70.002   -0.216  -84.898
 -70.002   -0.316   82.102
 -60.002   -0.516   71.102
 -50.001   -0.516   59.102
 -40.001   -0.516   48.102
 -30.000   -0.516   36.102
 -20.000   -0.516   25.102
 -10.000   -0.516   13.102
   0.000   -0.416    1.102
  10.000   -0.416   -9.898
  20.000   -0.316  -21.898
  30.000   -0.316  -33.898
  40.001   -0.216  -45.898
  50.001   -0.216  -57.898
  60.002   -0.116  -70.898
  70.002   -0.016  -82.898
 -70.002   -0.316   82.102
 -60.002   -0.416   71.102
 -50.001   -0.516   59.102
 -40.001   -0.516   48.102
 -30.000   -0.516   36.102
 -20.000   -0.416   25.102
 -10.000   -0.416   13.102
   0.000   -0.416    1.102
  10.000   -0.316   -9.898
  20.000   -0.316  -21.898
  30.000   -0.316  -33.898
  40.001   -0.216  -45.898
  50.001   -0.116  -57.898
  60.002   -0.116  -69.898
  70.002    0.084  -82.898
 -70.002   -0.416   82.102
 -60.002   -0.616   71.102
 -50.001   -0.616   59.102
 -40.001   -0.616   48.102
 -30.000   -0.616   36.102
 -20.000   -0.516   25.102
 -10.000   -0.516   13.102
   0.000   -0.516    1.102
  10.000   -0.416   -9.898
  20.000   -0.416  -21.898
  30.000   -0.316  -33.898
  40.001   -0.316  -45.898
  50.001   -0.216  -57.898
  60.002   -0.116  -70.898
  70.002   -0.016  -82.898
 -20.000   -0.716   25.102
 -10.000   -0.716   13.102
   0.000   -0.716    1.102
  10.000   -0.616   -9.898
  20.000   -0.616  -21.898
  30.000   -0.516  -33.898
  40.001   -0.516  -45.898
  50.001   -0.416  -57.898
  60.002   -0.416  -70.898
  70.002   -0.316  -82.898
 -70.630  -24.116   54.102
 -60.540  -24.416   43.102
 -50.450  -24.316   31.102
 -40.360  -24.316   20.102
 -30.270  -24.216    8.102
 -20.180  -24.216   -3.898
 -10.090  -24.116  -14.898
   0.000  -24.016  -26.898
  10.090  -23.916  -38.898
  20.180  -23.916  -50.898
  30.270  -23.916  -61.898
  40.360  -23.816  -73.898
  50.450  -23.716  -86.898
  60.540  -23.616  -98.898
  70.630  -23.516 -112.898
 -70.630  -24.016   55.102
 -60.540  -24.016   43.102
 -50.450  -24.116   31.102
 -40.360  -24.116   20.102
 -30.270  -24.016    8.102
 -20.180  -24.016   -2.898
 -10.090  -23.916  -14.898
   0.000  -23.816  -26.898
  10.090  -23.816  -38.898
  20.180  -23.716  -49.898
  30.270  -23.616  -61.898
  40.360  -23.616  -73.898
  50.450  -23.516  -85.898
  60.540  -23.416  -97.898
  70.630  -23.216 -111.898
 -70.630  -23.916   55.102
 -60.540  -24.016   43.102
 -50.450  -24.016   31.102
 -40.360  -24.016   20.102
 -30.270  -24.016    8.102
 -20.180  -23.916   -2.898
 -10.090  -23.816  -14.898
   0.000  -23.816  -26.898
  10.090  -23.716  -37.898
  20.180  -23.716  -49.898
  30.270  -23.616  -61.898
  40.360  -23.516  -73.898
  50.450  -23.416  -85.898
  60.540  -23.316  -98.898
  70.630  -23.116 -111.898
 -70.630  -24.016   55.102
 -60.540  -24.116   43.102
 -50.450  -24.216   31.102
 -40.360  -24.116   20.102
 -30.270  -24.016    8.102
 -20.180  -24.016   -2.898
 -10.090  -23.916  -14.898
   0.000  -23.816  -26.898
  10.090  -23.816  -37.898
  20.180  -23.716  -49.898
  30.270  -23.716  -61.898
  40.360  -23.616  -73.898
  50.450  -23.516  -85.898
  60.540  -23.416  -98.898
  70.630  -23.216 -111.898
 -70.630  -24.516   54.102
 -60.540  -24.516   43.102
 -50.450  -24.516   31.102
 -40.360  -24.316   20.102
 -30.270  -24.216    8.102
 -20.180  -24.116   -2.898
 -10.090  -24.116  -14.898
   0.000  -24.016  -26.898
  10.090  -24.016  -38.898
  20.180  -23.916  -49.898
  30.270  -23.816  -61.898
  40.360  -23.816  -73.898
  50.450  -23.716  -86.898
  60.540  -23.616  -98.898
  70.630  -23.616 -112.898
 -71.055  -24.316   54.102
 -60.904  -24.616   42.102
 -50.754  -24.516   31.102
 -40.603  -24.416   20.102
 -30.452  -24.316    8.102
 -20.302  -24.316   -2.898
 -10.151  -24.216  -14.898
   0.000  -24.116  -26.898
  10.151  -24.016  -38.898
  20.302  -23.916  -50.898
  30.452  -23.816  -62.898
  40.603  -23.716  -74.898
  50.754  -23.616  -86.898
  60.904  -23.616  -98.898
  71.055  -23.516 -112.898
 -71.055  -24.116   55.102
 -60.904  -24.216   43.102
 -50.754  -24.216   31.102
 -40.603  -24.216   20.102
 -30.452  -24.116    8.102
 -20.302  -24.016   -2.898
 -10.151  -24.016  -14.898
   0.000  -23.916  -26.898
  10.151  -23.816  -38.898
  20.302  -23.716  -49.898
  30.452  -23.616  -61.898
  40.603  -23.516  -73.898
  50.754  -23.416  -85.898
  60.904  -23.316  -98.898
  71.055  -23.216 -111.898
 -71.055  -24.016   55.102
 -60.904  -24.116   43.102
 -50.754  -24.216   31.102
 -40.603  -24.116   20.102
 -30.452  -24.016    8.102
 -20.302  -24.016   -2.898
 -10.151  -23.916  -14.898
   0.000  -23.816  -26.898
  10.151  -23.716  -38.898
  20.302  -23.616  -49.898
  30.452  -23.516  -61.898
  40.603  -23.416  -73.898
  50.754  -23.316  -85.898
  60.904  -23.216  -98.898
  71.055  -23.016 -111.898
 -71.055  -24.216   55.102
 -60.904  -24.216   43.102
 -50.754  -24.216   31.102
 -40.603  -24.216   20.102
 -30.452  -24.116    8.102
 -20.302  -24.016   -2.898
 -10.151  -23.916  -14.898
   0.000  -23.816  -26.898
  10.151  -23.816  -38.898
  20.302  -23.616  -49.898
  30.452  -23.616  -61.898
  40.603  -23.516  -73.898
  50.754  -23.416  -85.898
  60.904  -23.316  -98.898
  71.055  -23.116 -111.898
 -71.055  -24.616   54.102
 -60.904  -24.616   43.102
 -50.754  -24.516   31.102
 -40.603  -24.416   20.102
 -30.452  -24.316    8.102
 -20.302  -24.216   -2.898
 -10.151  -24.116  -14.898
   0.000  -24.016  -26.898
  10.151  -23.916  -38.898
  20.302  -23.816  -50.898
  30.452  -23.816  -61.898
  40.603  -23.716  -74.898
  50.754  -23.616  -86.898
  60.904  -23.516  -98.898
  71.055  -23.416 -111.898
 -50.907  -24.616   32.102
 -40.726  -24.416   20.102
 -30.545  -24.416    8.102
 -20.363  -24.316   -2.898
 -10.182  -24.216  -14.898
   0.000  -24.016  -26.898
  10.182  -23.916  -38.898
  20.363  -23.916  -50.898
  30.545  -23.816  -62.898
  40.726  -23.716  -74.898
  50.907  -23.616  -86.898
  61.088  -23.516  -98.898
  71.269  -23.416 -112.898
 -71.269  -24.216   55.102
 -61.088  -24.316   43.102
 -50.907  -24.316   31.102
 -40.726  -24.216   20.102
 -30.545  -24.216    8.102
 -20.363  -24.116   -2.898
 -10.182  -24.016  -14.898
   0.000  -23.916  -26.898
  10.182  -23.816  -38.898
  20.363  -23.716  -49.898
  30.545  -23.616  -61.898
  40.726  -23.516  -73.898
  50.907  -23.416  -85.898
  61.088  -23.216  -98.898
  71.269  -23.116 -111.898
 -71.269  -24.116   55.102
 -61.088  -24.216   43.102
 -50.907  -24.216   31.102
 -40.726  -24.216   20.102
 -30.545  -24.116    8.102
 -20.363  -24.016   -2.898
 -10.182  -23.916  -14.898
   0.000  -23.816  -26.898
  10.182  -23.716  -38.898
  20.363  -23.616  -49.898
  30.545  -23.516  -61.898
  40.726  -23.416  -73.898
  50.907  -23.316  -85.898
  61.088  -23.216  -98.898
  71.269  -23.016 -111.898
 -71.269  -24.216   54.102
 -61.088  -24.316   43.102
 -50.907  -24.316   31.102
 -40.726  -24.216   20.102
 -30.545  -24.116    8.102
 -20.363  -24.016   -2.898
 -10.182  -23.916  -14.898
   0.000  -23.816  -26.898
  10.182  -23.716  -38.898
  20.363  -23.616  -50.898
  30.545  -23.516  -61.898
  40.726  -23.416  -73.898
  50.907  -23.316  -86.898
  61.088  -23.216  -98.898
  71.269  -23.016 -111.898
 -71.269  -24.716   54.102
 -61.088  -24.616   43.102
 -50.907  -24.616   31.102
 -40.726  -24.416   20.102
 -30.545  -24.316    8.102
 -20.363  -24.216   -2.898
 -10.182  -24.116  -14.898
   0.000  -24.016  -26.898
  10.182  -23.916  -38.898
  20.363  -23.816  -50.898
  30.545  -23.716  -62.898
  40.726  -23.616  -74.898
  50.907  -23.516  -86.898
  61.088  -23.416  -98.898
  71.269  -23.316 -111.898
 -70.210  -23.916   54.102
 -60.180  -24.216   42.102
 -50.150  -24.216   31.102
 -40.120  -24.216   20.102
 -30.090  -24.116    8.102
 -20.060  -24.116   -3.898
 -10.030  -24.116  -14.898
   0.000  -24.016  -26.898
  10.030  -23.916  -38.898
  20.060  -23.916  -49.898
  30.090  -23.916  -61.898
  40.120  -23.816  -73.898
  50.150  -23.816  -85.898
  60.180  -23.716  -98.898
  70.210  -23.616 -112.898
 -70.210  -23.816   54.102
 -60.180  -23.916   43.102
 -50.150  -24.016   31.102
 -40.120  -24.016   20.102
 -30.090  -24.016    8.102
 -20.060  -23.916   -2.898
 -10.030  -23.916  -14.898
   0.000  -23.816  -26.898
  10.030  -23.816  -38.898
  20.060  -23.716  -49.898
  30.090  -23.716  -61.898
  40.120  -23.716  -73.898
  50.150  -23.616  -85.898
  60.180  -23.516  -97.898
  70.210  -23.416 -113.898
 -70.210  -23.716   55.102
 -60.180  -23.916   43.102
 -50.150  -23.916   31.102
 -40.120  -23.916   20.102
 -30.090  -23.916    8.102
 -20.060  -23.916   -2.898
 -10.030  -23.816  -14.898
   0.000  -23.816  -26.898
  10.030  -23.716  -37.898
  20.060  -23.716  -49.898
  30.090  -23.616  -61.898
  40.120  -23.616  -73.898
  50.150  -23.516  -85.898
  60.180  -23.416  -97.898
  70.210  -23.316 -111.898
 -70.210  -23.916   55.102
 -60.180  -24.016   43.102
 -50.150  -24.116   31.102
 -40.120  -24.016   20.102
 -30.090  -24.016    9.102
 -20.060  -23.916   -2.898
 -10.030  -23.916  -14.898
   0.000  -23.916  -26.898
  10.030  -23.816  -37.898
  20.060  -23.816  -49.898
  30.090  -23.716  -61.898
  40.120  -23.716  -73.898
  50.150  -23.616  -85.898
  60.180  -23.616  -97.898
  70.210  -23.416 -113.898
 -50.150  -24.316   31.102
 -40.120  -24.216   20.102
 -30.090  -24.216    8.102
 -20.060  -24.116   -2.898
 -10.030  -24.116  -14.898
   0.000  -24.116  -26.898
  10.030  -24.016  -38.898
  20.060  -24.016  -49.898
  30.090  -23.916  -61.898
  40.120  -23.916  -73.898
  50.150  -23.916  -86.898
  60.180  -23.816  -98.898
  70.210  -23.816 -112.898
 -70.002  -23.816   54.102
 -60.002  -24.116   42.102
 -50.001  -24.116   31.102
 -40.001  -24.116   19.102
 -30.000  -24.116    8.102
 -20.000  -24.116   -3.898
 -10.000  -24.116  -14.898
   0.000  -24.016  -26.898
  10.000  -23.916  -38.898
  20.000  -23.916  -49.898
  30.000  -23.916  -61.898
  40.001  -23.816  -73.898
  50.001  -23.816  -85.898
  60.002  -23.816  -98.898
  70.002  -23.716 -114.898
 -70.002  -23.716   54.102
 -60.002  -23.816   43.102
 -50.001  -23.916   31.102
 -40.001  -23.916   20.102
 -30.000  -23.916    8.102
 -20.000  -23.916   -2.898
 -10.000  -23.916  -14.898
   0.000  -23.916  -26.898
  10.000  -23.816  -38.898
  20.000  -23.716  -49.898
  30.000  -23.716  -61.898
  40.001  -23.716  -73.898
  50.001  -23.616  -85.898
  60.002  -23.516  -97.898
  70.002  -23.416 -112.898
 -70.002  -23.616   55.102
 -60.002  -23.816   43.102
 -50.001  -23.916   31.102
 -40.001  -23.916   20.102
 -30.000  -23.916    8.102
 -20.000  -23.816   -2.898
 -10.000  -23.816  -14.898
   0.000  -23.816  -26.898
  10.000  -23.816  -37.898
  20.000  -23.716  -49.898
  30.000  -23.716  -61.898
  40.001  -23.616  -73.898
  50.001  -23.616  -85.898
  60.002  -23.516  -97.898
  70.002  -23.416 -111.898
 -70.002  -23.816   55.102
 -60.002  -24.016   43.102
 -50.001  -24.016   31.102
 -40.001  -24.016   20.102
 -30.000  -24.016    9.102
 -20.000  -23.916   -2.898
 -10.000  -23.916  -14.898
   0.000  -23.916  -25.898
  10.000  -23.816  -37.898
  20.000  -23.816  -49.898
  30.000  -23.816  -61.898
  40.001  -23.716  -73.898
  50.001  -23.716  -85.898
  60.002  -23.616  -97.898
  70.002  -23.516 -111.898
 -20.000  -24.116   -2.898
 -10.000  -24.016  -14.898
   0.000  -24.116  -26.898
  10.000  -24.016  -38.898
  20.000  -24.016  -49.898
  30.000  -23.916  -61.898
  40.001  -23.916  -73.898
  50.001  -24.016  -85.898
  60.002  -23.816  -98.898
  70.002  -23.816 -110.898
 -70.630  -47.816   24.102
 -60.540  -48.116   12.102
 -50.450  -48.116    0.102
 -40.360  -48.116  -11.898
 -30.270  -48.116  -22.898
 -20.180  -48.116  -34.898
 -10.090  -48.116  -45.898
   0.000  -48.116  -57.898
  10.090  -48.016  -69.898
  20.180  -48.016  -81.898
  30.270  -48.016  -93.898
  40.360  -48.016 -105.898
  50.450  -48.016 -117.898
  60.540  -47.916 -129.898
  70.630  -47.916 -145.898
 -70.630  -47.616   24.102
 -60.540  -47.716   12.102
 -50.450  -47.816    1.102
 -40.360  -47.916  -10.898
 -30.270  -47.916  -22.898
 -20.180  -47.916  -34.898
 -10.090  -47.916  -45.898
   0.000  -47.816  -57.898
  10.090  -47.816  -69.898
  20.180  -47.816  -81.898
  30.270  -47.716  -93.898
  40.360  -47.816 -105.898
  50.450  -47.716 -117.898
  60.540  -47.716 -129.898
  70.630  -47.616 -145.898
 -70.630  -47.516   24.102
 -60.540  -47.716   12.102
 -50.450  -47.816    1.102
 -40.360  -47.816  -10.898
 -30.270  -47.816  -22.898
 -20.180  -47.916  -34.898
 -10.090  -47.816  -45.898
   0.000  -47.816  -57.898
  10.090  -47.816  -69.898
  20.180  -47.716  -81.898
  30.270  -47.716  -93.898
  40.360  -47.816 -105.898
  50.450  -47.716 -117.898
  60.540  -47.616 -129.898
  70.630  -47.516 -145.898
 -70.630  -47.616   24.102
 -60.540  -47.816   12.102
 -50.450  -47.916    1.102
 -40.360  -47.916  -10.898
 -30.270  -47.916  -22.898
 -20.180  -47.916  -33.898
 -10.090  -47.916  -45.898
   0.000  -47.916  -57.898
  10.090  -47.816  -69.898
  20.180  -47.816  -81.898
  30.270  -47.816  -93.898
  40.360  -47.816 -105.898
  50.450  -47.816 -117.898
  60.540  -47.716 -129.898
  70.630  -47.616 -143.898
 -70.630  -48.216   24.102
 -60.540  -48.216   12.102
 -50.450  -48.216    0.102
 -40.360  -48.116  -10.898
 -30.270  -48.116  -22.898
 -20.180  -48.116  -34.898
 -10.090  -48.116  -45.898
   0.000  -48.116  -57.898
  10.090  -48.116  -69.898
  20.180  -48.016  -81.898
  30.270  -48.016  -93.898
  40.360  -48.016 -105.898
  50.450  -48.016 -117.898
  60.540  -48.016 -130.898
  70.630  -48.016 -143.898
 -71.055  -47.916   24.102
 -60.904  -48.216   12.102
 -50.754  -48.316    0.102
 -40.603  -48.316  -10.898
 -30.452  -48.216  -22.898
 -20.302  -48.216  -34.898
 -10.151  -48.216  -46.898
   0.000  -48.116  -57.898
  10.151  -48.016  -69.898
  20.302  -48.016  -81.898
  30.452  -48.016  -93.898
  40.603  -47.916 -105.898
  50.754  -47.916 -117.898
  60.904  -47.816 -129.898
  71.055  -47.816 -145.898
 -71.055  -47.716   24.102
 -60.904  -47.916   12.102
 -50.754  -48.016    1.102
 -40.603  -48.016  -10.898
 -30.452  -48.016  -22.898
 -20.302  -48.016  -34.898
 -10.151  -47.916  -45.898
   0.000  -47.916  -57.898
  10.151  -47.816  -69.898
  20.302  -47.816  -81.898
  30.452  -47.716  -93.898
  40.603  -47.816 -105.898
  50.754  -47.616 -117.898
  60.904  -47.616 -129.898
  71.055  -47.516 -143.898
 -71.055  -47.716   24.102
 -60.904  -47.816   12.102
 -50.754  -47.916    1.102
 -40.603  -47.916  -10.898
 -30.452  -47.916  -22.898
 -20.302  -47.916  -33.898
 -10.151  -47.916  -45.898
   0.000  -47.816  -57.898
  10.151  -47.716  -69.898
  20.302  -47.716  -81.898
  30.452  -47.616  -93.898
  40.603  -47.716 -105.898
  50.754  -47.616 -117.898
  60.904  -47.516 -129.898
  71.055  -47.416 -145.898
 -71.055  -47.816   24.102
 -60.904  -47.916   12.102
 -50.754  -48.016    1.102
 -40.603  -48.016  -10.898
 -30.452  -47.916  -22.898
 -20.302  -47.916  -34.898
 -10.151  -47.916  -45.898
   0.000  -47.916  -57.898
  10.151  -47.816  -69.898
  20.302  -47.816  -81.898
  30.452  -47.716  -93.898
  40.603  -47.816 -105.898
  50.754  -47.716 -117.898
  60.904  -47.616 -129.898
  71.055  -47.416 -143.898
 -71.055  -48.316   24.102
 -60.904  -48.316   12.102
 -50.754  -48.316    0.102
 -40.603  -48.216  -10.898
 -30.452  -48.216  -22.898
 -20.302  -48.116  -34.898
 -10.151  -48.116  -45.898
   0.000  -48.016  -57.898
  10.151  -48.016  -69.898
  20.302  -47.916  -81.898
  30.452  -48.016  -93.898
  40.603  -47.916 -105.898
  50.754  -47.916 -117.898
  60.904  -47.816 -129.898
  71.055  -47.716 -143.898
 -50.907  -48.316    1.102
 -40.726  -48.316  -10.898
 -30.545  -48.316  -22.898
 -20.363  -48.216  -34.898
 -10.182  -48.316  -45.898
   0.000  -48.116  -57.898
  10.182  -48.016  -69.898
  20.363  -47.916  -81.898
  30.545  -47.916  -93.898
  40.726  -47.916 -105.898
  50.907  -47.816 -117.898
  61.088  -47.816 -129.898
  71.269  -47.816 -143.898
 -71.269  -47.916   24.102
 -61.088  -48.016   12.102
 -50.907  -48.016    1.102
 -40.726  -48.116  -10.898
 -30.545  -48.016  -22.898
 -20.363  -48.016  -34.898
 -10.182  -47.916  -45.898
   0.000  -47.916  -57.898
  10.182  -47.816  -69.898
  20.363  -47.816  -81.898
  30.545  -47.716  -93.898
  40.726  -47.716 -105.898
  50.907  -47.616 -117.898
  61.088  -47.516 -129.898
  71.269  -47.416 -145.898
 -71.269  -47.716   24.102
 -61.088  -47.916   12.102
 -50.907  -48.016    1.102
 -40.726  -48.016  -10.898
 -30.545  -47.916  -22.898
 -20.363  -47.916  -34.898
 -10.182  -47.916  -45.898
   0.000  -47.816  -57.898
  10.182  -47.716  -69.898
  20.363  -47.716  -81.898
  30.545  -47.616  -93.898
  40.726  -47.716 -105.898
  50.907  -47.516 -117.898
  61.088  -47.416 -129.898
  71.269  -47.316 -143.898
 -71.269  -47.916   24.102
 -61.088  -48.016   12.102
 -50.907  -48.016    1.102
 -40.726  -48.016  -10.898
 -30.545  -48.016  -22.898
